[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[Benchmark] algorithms: [DSA-SDP, FMS-ADVP, CTS]
[Benchmark] replicates: 100
[Benchmark] dynamism type: 2
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session STARTED

[   19] CTS [messagesSent: 35.0, networkLoad: 513.0, NCCCs: 18.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 1.0]
[   20] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 2.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   20] FMS-ADVP [messagesSent: 6.0, networkLoad: 56.0, NCCCs: 3.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   20] CTS [messagesSent: 5.0, networkLoad: 70.0, NCCCs: 2.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   21] DSA-SDP [messagesSent: 12.0, networkLoad: 96.0, NCCCs: 12.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   21] FMS-ADVP [messagesSent: 32.0, networkLoad: 288.0, NCCCs: 34.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   21] CTS [messagesSent: 83.0, networkLoad: 530.0, NCCCs: 41.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   22] DSA-SDP [messagesSent: 212.0, networkLoad: 1696.0, NCCCs: 167.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 78.0]
[   22] FMS-ADVP [messagesSent: 7578.0, networkLoad: 62568.0, NCCCs: 1010011.0, medianCoalitionSize: 10.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 1016.0]
[   22] CTS [messagesSent: 526.0, networkLoad: 3789.0, NCCCs: 266.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 85.0]
[   23] DSA-SDP [messagesSent: 12.0, networkLoad: 96.0, NCCCs: 12.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   23] FMS-ADVP [messagesSent: 32.0, networkLoad: 288.0, NCCCs: 37.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   23] CTS [messagesSent: 12.0, networkLoad: 160.0, NCCCs: 5.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   24] DSA-SDP [messagesSent: 82.0, networkLoad: 656.0, NCCCs: 71.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 1.0]
[   24] FMS-ADVP [messagesSent: 970.0, networkLoad: 8200.0, NCCCs: 7294.0, medianCoalitionSize: 6.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 24.0]
[   24] CTS [messagesSent: 47.0, networkLoad: 644.0, NCCCs: 22.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 2.0]
[   25] DSA-SDP [messagesSent: 234.0, networkLoad: 1872.0, NCCCs: 211.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 77.77778, CPU time (ms): 6.0]
[   25] FMS-ADVP [messagesSent: 4640.0, networkLoad: 38528.0, NCCCs: 319254.0, medianCoalitionSize: 9.0, percentageOfVisitedNodes: 77.77778, CPU time (ms): 402.0]
[   25] CTS [messagesSent: 67.0, networkLoad: 1144.0, NCCCs: 32.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 77.77778, CPU time (ms): 3.0]
[   26] DSA-SDP [messagesSent: 94.0, networkLoad: 752.0, NCCCs: 95.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 1.0]
[   26] FMS-ADVP [messagesSent: 1296.0, networkLoad: 10896.0, NCCCs: 21676.0, medianCoalitionSize: 7.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 45.0]
[   26] CTS [messagesSent: 45.0, networkLoad: 697.0, NCCCs: 22.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 1.0]
[   27] DSA-SDP [messagesSent: 126.0, networkLoad: 1008.0, NCCCs: 114.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 85.71429, CPU time (ms): 2.0]
[   27] FMS-ADVP [messagesSent: 2016.0, networkLoad: 16896.0, NCCCs: 31534.0, medianCoalitionSize: 7.0, percentageOfVisitedNodes: 85.71429, CPU time (ms): 46.0]
[   27] CTS [messagesSent: 139.0, networkLoad: 1314.0, NCCCs: 70.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 85.71429, CPU time (ms): 1.0]
[   28] DSA-SDP [messagesSent: 26.0, networkLoad: 208.0, NCCCs: 27.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 2.0]
[   28] FMS-ADVP [messagesSent: 132.0, networkLoad: 1152.0, NCCCs: 294.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 1.0]
[   28] CTS [messagesSent: 1057.0, networkLoad: 5965.0, NCCCs: 527.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 4.0]
[   29] DSA-SDP [messagesSent: 144.0, networkLoad: 1152.0, NCCCs: 119.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 2.0]
[   29] FMS-ADVP [messagesSent: 2842.0, networkLoad: 23688.0, NCCCs: 94648.0, medianCoalitionSize: 8.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 120.0]
[   29] CTS [messagesSent: 219.0, networkLoad: 1882.0, NCCCs: 107.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 1.0]
[   30] DSA-SDP [messagesSent: 52.0, networkLoad: 416.0, NCCCs: 32.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 1.0]
[   30] FMS-ADVP [messagesSent: 208.0, networkLoad: 1792.0, NCCCs: 946.0, medianCoalitionSize: 5.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 5.0]
[   30] CTS [messagesSent: 27.0, networkLoad: 413.0, NCCCs: 13.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 1.0]
[   31] DSA-SDP [messagesSent: 12.0, networkLoad: 96.0, NCCCs: 12.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   31] FMS-ADVP [messagesSent: 32.0, networkLoad: 288.0, NCCCs: 42.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   31] CTS [messagesSent: 13.0, networkLoad: 176.0, NCCCs: 6.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
